Fecha;Interno;Km
15-10-2024;7018;176,73
15-10-2024;7019;163,43
15-10-2024;7020;231,87
15-10-2024;7021;187,99
15-10-2024;7022;161,91
15-10-2024;7024;190,87
15-10-2024;7071;117,68
15-10-2024;7079;212,58
15-10-2024;7080;178,71
15-10-2024;7094;240,86
15-10-2024;7100;241,07
15-10-2024;7101;294,3
15-10-2024;7102;294,14
15-10-2024;7103;121,81
15-10-2024;7104;203,41
15-10-2024;7105;221,63
15-10-2024;7106;108,29
15-10-2024;7107;207,32
15-10-2024;7108;192,45
15-10-2024;7110;262,58
15-10-2024;7111;103,73
15-10-2024;7112;230,55
15-10-2024;7114;20,79
15-10-2024;7115;256,13
15-10-2024;7116;178,14
15-10-2024;7117;225,64
15-10-2024;7119;133,89
15-10-2024;7120;223,9
15-10-2024;7121;210,11
15-10-2024;7122;217,31
15-10-2024;7123;214,66
15-10-2024;7124;217,29
15-10-2024;7125;206,4
15-10-2024;7130;232,83
15-10-2024;7131;184,25
15-10-2024;7132;224,78
15-10-2024;7134;254,32
15-10-2024;7135;175,22
15-10-2024;7136;258,4
15-10-2024;7137;246,28
16-10-2024;3001;266,55
16-10-2024;3002;112,8
16-10-2024;3003;267,15
16-10-2024;3004;223,5
16-10-2024;3005;248,08
16-10-2024;3006;81,75
16-10-2024;3007;201,02
16-10-2024;3008;177,63
16-10-2024;3009;247,74
16-10-2024;3010;247,4
16-10-2024;3011;215,95
16-10-2024;3012;234,96
16-10-2024;3013;53,14
16-10-2024;3014;205,22
16-10-2024;3015;223,83
16-10-2024;3097;248,88
16-10-2024;3098;193,4
16-10-2024;3099;195,31
16-10-2024;3100;232
16-10-2024;3101;198,53
16-10-2024;3102;194,64
16-10-2024;3103;247,61
16-10-2024;3104;280,11
16-10-2024;3105;278,59
16-10-2024;3106;243,94
16-10-2024;3107;234,83
16-10-2024;3108;146,55
16-10-2024;3109;240,11
16-10-2024;3110;268,82
16-10-2024;3111;244,35
16-10-2024;3112;243,06
16-10-2024;3113;191,82
16-10-2024;3114;46,14
16-10-2024;3115;212,39
16-10-2024;3116;240,6
16-10-2024;7015;227,62
16-10-2024;7016;218,5
16-10-2024;7017;290,19
16-10-2024;7018;114,26
16-10-2024;7019;100,45
16-10-2024;7020;196,49
16-10-2024;7021;181,63
16-10-2024;7022;150,14
16-10-2024;7024;88,51
16-10-2024;7040;62,91
16-10-2024;7071;195,09
16-10-2024;7079;233,37
16-10-2024;7080;215,24
16-10-2024;7094;208,14
16-10-2024;7100;255
16-10-2024;7101;232,5
16-10-2024;7102;220,43
16-10-2024;7103;229,13
16-10-2024;7104;221,98
16-10-2024;7105;210,34
16-10-2024;7106;281,13
16-10-2024;7107;223,41
16-10-2024;7108;200,93
16-10-2024;7110;240,98
16-10-2024;7111;261,82
16-10-2024;7112;245,58
16-10-2024;7114;178,15
16-10-2024;7115;152,76
16-10-2024;7116;209,96
16-10-2024;7117;226,79
16-10-2024;7118;187,71
16-10-2024;7119;240,36
16-10-2024;7120;229,66
16-10-2024;7121;95,66
16-10-2024;7122;201,24
16-10-2024;7123;192,14
16-10-2024;7124;234,1
16-10-2024;7125;252,67
16-10-2024;7130;228,52
16-10-2024;7131;214,81
16-10-2024;7132;219,76
16-10-2024;7133;80,63
16-10-2024;7134;250,87
16-10-2024;7135;223,64
16-10-2024;7136;262,87
16-10-2024;7137;214,63
17-10-2024;3001;238,11
17-10-2024;3002;235,55
17-10-2024;3003;184,62
17-10-2024;3004;176,62
17-10-2024;3005;239,15
17-10-2024;3006;138,64
17-10-2024;3007;194,93
17-10-2024;3008;194,44
17-10-2024;3009;228,15
17-10-2024;3010;187,04
17-10-2024;3011;215,25
17-10-2024;3012;142,91
17-10-2024;3013;189,16
17-10-2024;3014;268,01
17-10-2024;3015;57,23
17-10-2024;3097;215,22
17-10-2024;3098;187,58
17-10-2024;3099;222,98
17-10-2024;3100;226,04
17-10-2024;3101;223,14
17-10-2024;3102;259,89
17-10-2024;3103;223
17-10-2024;3104;167,54
17-10-2024;3105;266,9
17-10-2024;3106;224,58
17-10-2024;3107;238,52
17-10-2024;3108;223,79
17-10-2024;3109;164,96
17-10-2024;3110;234,26
17-10-2024;3111;168,33
17-10-2024;3112;197,94
17-10-2024;3113;268,63
17-10-2024;3114;277,31
17-10-2024;3115;245,37
17-10-2024;3116;201,45
17-10-2024;7015;190,33
17-10-2024;7016;244,38
17-10-2024;7017;248,79
17-10-2024;7018;118,36
17-10-2024;7019;178
17-10-2024;7020;210,49
17-10-2024;7021;192,95
17-10-2024;7022;161,48
17-10-2024;7023;113,56
17-10-2024;7024;84,57
17-10-2024;7040;244,73
17-10-2024;7071;240,23
17-10-2024;7079;177,79
17-10-2024;7080;179,52
17-10-2024;7094;226,07
17-10-2024;7100;225,11
17-10-2024;7101;151,78
17-10-2024;7102;194,16
17-10-2024;7103;224,46
17-10-2024;7104;206,79
17-10-2024;7105;223,65
17-10-2024;7106;221,71
17-10-2024;7107;108,89
17-10-2024;7108;251,33
17-10-2024;7110;237,91
17-10-2024;7111;238,41
17-10-2024;7112;230,92
17-10-2024;7114;93,15
17-10-2024;7115;162,85
17-10-2024;7116;138,83
17-10-2024;7117;178,38
17-10-2024;7118;175,75
17-10-2024;7119;134,02
17-10-2024;7120;176,87
17-10-2024;7121;221,06
17-10-2024;7122;191,12
17-10-2024;7123;195,34
17-10-2024;7124;236,39
17-10-2024;7125;176,17
17-10-2024;7130;199,51
17-10-2024;7131;226,27
17-10-2024;7132;212,1
17-10-2024;7133;195,44
17-10-2024;7134;240,33
17-10-2024;7135;174,96
17-10-2024;7136;252,4
17-10-2024;7137;235,18
18-10-2024;3001;111,36
18-10-2024;3002;197,61
18-10-2024;3003;256,62
18-10-2024;3005;188
18-10-2024;3006;197,53
18-10-2024;3007;153,68
18-10-2024;3008;192,25
18-10-2024;3009;166,55
18-10-2024;3010;133,06
18-10-2024;3011;244,16
18-10-2024;3012;233,14
18-10-2024;3013;236,53
18-10-2024;3014;211,91
18-10-2024;3015;206,48
18-10-2024;3097;269,2
18-10-2024;3098;210,91
18-10-2024;3099;216,43
18-10-2024;3100;234,75
18-10-2024;3101;129,45
18-10-2024;3102;221,29
18-10-2024;3103;247,61
18-10-2024;3104;187,82
18-10-2024;3105;217,13
18-10-2024;3106;241,62
18-10-2024;3107;201,67
18-10-2024;3108;261,8
18-10-2024;3109;138
18-10-2024;3110;190,54
18-10-2024;3111;283,72
18-10-2024;3112;205,15
18-10-2024;3113;201,08
18-10-2024;3114;192,84
18-10-2024;3115;161,4
18-10-2024;3116;216,23
18-10-2024;7015;194,76
18-10-2024;7016;274,59
18-10-2024;7017;238,17
18-10-2024;7018;210,28
18-10-2024;7019;224,95
18-10-2024;7020;227,9
18-10-2024;7021;187,32
18-10-2024;7022;148,67
18-10-2024;7023;174,5
18-10-2024;7024;99,7
18-10-2024;7040;200,55
18-10-2024;7071;157,83
18-10-2024;7079;203,26
18-10-2024;7080;120,36
18-10-2024;7094;182,36
18-10-2024;7100;178,15
18-10-2024;7101;242,24
18-10-2024;7102;203,67
18-10-2024;7103;212,49
18-10-2024;7104;202,67
18-10-2024;7105;181,62
18-10-2024;7106;256,87
18-10-2024;7107;188,96
18-10-2024;7108;226,41
18-10-2024;7110;251,7
18-10-2024;7111;206,16
18-10-2024;7112;208,61
18-10-2024;7114;180,15
18-10-2024;7115;234,73
18-10-2024;7116;202,74
18-10-2024;7117;129
18-10-2024;7118;144,96
18-10-2024;7119;118,25
18-10-2024;7120;119,19
18-10-2024;7121;158,7
18-10-2024;7122;241,14
18-10-2024;7123;263,87
18-10-2024;7124;216,28
18-10-2024;7125;233,6
18-10-2024;7130;202,92
18-10-2024;7131;239,12
18-10-2024;7132;234,87
18-10-2024;7133;176,46
18-10-2024;7134;198,74
18-10-2024;7135;196,33
18-10-2024;7136;230,45
18-10-2024;7137;208,6
18-10-2024;7138;106,84
19-10-2024;3002;213,4
19-10-2024;3003;238,9
19-10-2024;3004;227,83
19-10-2024;3005;90,47
19-10-2024;3006;239,01
19-10-2024;3007;132,42
19-10-2024;3008;270,82
19-10-2024;3009;250,24
19-10-2024;3010;153,93
19-10-2024;3011;235,07
19-10-2024;3012;200,63
19-10-2024;3013;269,5
19-10-2024;3014;141,17
19-10-2024;3097;288,43
19-10-2024;3098;110,87
19-10-2024;3099;176,05
19-10-2024;3100;218,74
19-10-2024;3101;150,67
19-10-2024;3102;257,31
19-10-2024;3103;251,4
19-10-2024;3104;118,44
19-10-2024;3105;217,58
19-10-2024;3106;243,17
19-10-2024;3107;170,19
19-10-2024;3108;249,84
19-10-2024;3110;175,54
19-10-2024;3111;238,25
19-10-2024;3112;149,2
19-10-2024;3113;224,96
19-10-2024;3114;190,79
19-10-2024;3115;244,11
19-10-2024;3116;163,56
19-10-2024;7015;61,48
19-10-2024;7016;128,53
19-10-2024;7017;81,11
19-10-2024;7018;53,52
19-10-2024;7019;94,07
19-10-2024;7020;104,44
19-10-2024;7021;111,39
19-10-2024;7022;110,99
19-10-2024;7040;147,94
19-10-2024;7071;91,79
19-10-2024;7079;170,98
19-10-2024;7080;264,27
19-10-2024;7094;99,46
19-10-2024;7100;107,21
19-10-2024;7101;257
19-10-2024;7102;224,03
19-10-2024;7103;168,42
19-10-2024;7104;197,12
19-10-2024;7105;70,93
19-10-2024;7106;212,07
19-10-2024;7107;263,9
19-10-2024;7108;185,29
19-10-2024;7110;175,06
19-10-2024;7111;192,89
19-10-2024;7112;216,52
19-10-2024;7114;143,84
19-10-2024;7115;143,04
19-10-2024;7116;238,19
19-10-2024;7117;231,07
19-10-2024;7118;228,5
19-10-2024;7119;120,96
19-10-2024;7120;240,03
19-10-2024;7121;116,21
19-10-2024;7122;83,39
19-10-2024;7123;170,52
19-10-2024;7124;206,46
19-10-2024;7125;233,13
19-10-2024;7130;95,76
19-10-2024;7131;171,36
19-10-2024;7132;142,29
19-10-2024;7133;83,68
19-10-2024;7134;136,9
19-10-2024;7135;86,59
19-10-2024;7136;153,41
19-10-2024;7137;106,31
19-10-2024;7138;204,31
20-10-2024;3002;206,67
20-10-2024;3004;288,35
20-10-2024;3005;198,82
20-10-2024;3006;270
20-10-2024;3007;309,53
20-10-2024;3008;227,92
20-10-2024;3009;85,99
20-10-2024;3010;268,27
20-10-2024;3011;320,15
20-10-2024;3012;176,39
20-10-2024;3013;226,03
20-10-2024;3014;179,77
20-10-2024;3097;183,78
20-10-2024;3098;172,61
20-10-2024;3099;228,14
20-10-2024;3100;188,82
20-10-2024;3101;196,73
20-10-2024;3102;161,31
20-10-2024;3104;289,8
20-10-2024;3105;170,85
20-10-2024;3106;142,84
20-10-2024;3107;233,11
20-10-2024;3108;173,02
20-10-2024;3109;230,57
20-10-2024;3111;159,65
20-10-2024;3112;250,85
20-10-2024;3113;203,45
20-10-2024;3114;310,64
20-10-2024;3115;232,82
20-10-2024;3116;121,91
20-10-2024;7015;92,46
20-10-2024;7019;11,33
20-10-2024;7021;66,58
20-10-2024;7022;16,91
20-10-2024;7040;131,54
20-10-2024;7071;174,96
20-10-2024;7079;171,63
20-10-2024;7080;191,88
20-10-2024;7094;131,58
20-10-2024;7100;220,59
20-10-2024;7101;264,02
20-10-2024;7102;135,32
20-10-2024;7103;236,1
20-10-2024;7104;171,71
20-10-2024;7105;111,34
20-10-2024;7106;238,41
20-10-2024;7107;137,01
20-10-2024;7108;205,72
20-10-2024;7110;211,62
20-10-2024;7111;186,53
20-10-2024;7112;249,5
20-10-2024;7114;142
20-10-2024;7115;247,74
20-10-2024;7116;171,98
20-10-2024;7117;227,29
20-10-2024;7118;177,56
20-10-2024;7119;178,17
20-10-2024;7120;133,92
20-10-2024;7121;111,85
20-10-2024;7122;142,93
20-10-2024;7124;159,6
20-10-2024;7125;180,07
20-10-2024;7130;145,5
20-10-2024;7131;108,19
20-10-2024;7132;151,83
20-10-2024;7133;193,75
20-10-2024;7134;217,03
20-10-2024;7135;124,47
20-10-2024;7136;199,73
20-10-2024;7137;181,04
20-10-2024;7138;204,66
21-10-2024;3001;45,22
21-10-2024;3002;309,79
21-10-2024;3003;90,59
21-10-2024;3004;177,4
21-10-2024;3005;239,76
21-10-2024;3006;199,52
21-10-2024;3007;186,4
21-10-2024;3008;204,34
21-10-2024;3009;165,3
21-10-2024;3010;276,68
21-10-2024;3011;237,05
21-10-2024;3012;260,09
21-10-2024;3013;203,87
21-10-2024;3014;238,73
21-10-2024;3015;290,16
21-10-2024;3097;182,14
21-10-2024;3098;267,76
21-10-2024;3099;187,18
21-10-2024;3100;207,44
21-10-2024;3101;235,03
21-10-2024;3102;186,36
21-10-2024;3103;176,1
21-10-2024;3104;277,98
21-10-2024;3105;262,59
21-10-2024;3106;263,5
21-10-2024;3107;235,26
21-10-2024;3108;225,18
21-10-2024;3109;203,82
21-10-2024;3111;219,72
21-10-2024;3112;269,73
21-10-2024;3113;235,84
21-10-2024;3114;231,42
21-10-2024;3115;176,2
21-10-2024;3116;239,17
21-10-2024;7015;200,82
21-10-2024;7016;224,07
21-10-2024;7017;140,48
21-10-2024;7018;205,97
21-10-2024;7019;137,32
21-10-2024;7020;268,59
21-10-2024;7021;144,04
21-10-2024;7022;246,69
21-10-2024;7023;210,89
21-10-2024;7024;184,64
21-10-2024;7040;215,31
21-10-2024;7071;209,67
21-10-2024;7079;219,71
21-10-2024;7080;185,72
21-10-2024;7094;232,91
21-10-2024;7100;266,59
21-10-2024;7101;272,47
21-10-2024;7102;222,46
21-10-2024;7103;169,2
21-10-2024;7104;230,24
21-10-2024;7105;228,42
21-10-2024;7106;129,59
21-10-2024;7107;226,98
21-10-2024;7108;248,13
21-10-2024;7110;255,16
21-10-2024;7111;167,34
21-10-2024;7112;230,04
21-10-2024;7114;198,95
21-10-2024;7115;211,43
21-10-2024;7116;247,2
21-10-2024;7117;248,46
21-10-2024;7118;226,83
21-10-2024;7119;57,33
21-10-2024;7120;200,54
21-10-2024;7121;224,13
21-10-2024;7122;189,89
21-10-2024;7123;214,11
21-10-2024;7124;246,3
21-10-2024;7125;229,68
21-10-2024;7130;253,14
21-10-2024;7131;216,76
21-10-2024;7132;202,93
21-10-2024;7133;287,98
21-10-2024;7134;225,69
21-10-2024;7135;56,82
21-10-2024;7136;279,38
21-10-2024;7137;192,87
21-10-2024;7138;214,02
22-10-2024;3001;254,97
22-10-2024;3002;243,33
22-10-2024;3003;303,11
22-10-2024;3004;103,6
22-10-2024;3005;191,18
22-10-2024;3006;289,48
22-10-2024;3007;127,44
22-10-2024;3008;288,9
22-10-2024;3009;187,64
22-10-2024;3010;289,24
22-10-2024;3011;186,78
22-10-2024;3012;237,92
22-10-2024;3013;244,42
22-10-2024;3014;191,3
22-10-2024;3015;220,7
22-10-2024;3097;213,63
22-10-2024;3098;250,16
22-10-2024;3099;251,38
22-10-2024;3100;258,77
22-10-2024;3101;207,98
22-10-2024;3102;269,32
22-10-2024;3103;178,2
22-10-2024;3104;252,3
22-10-2024;3105;309,15
22-10-2024;3106;266,99
22-10-2024;3107;259,25
22-10-2024;3108;265,32
22-10-2024;3109;168,3
22-10-2024;3111;243,55
22-10-2024;3112;266,75
22-10-2024;3113;204,95
22-10-2024;3114;265,16
22-10-2024;3115;237,86
22-10-2024;3116;135,51
22-10-2024;7015;229,97
22-10-2024;7016;201,94
22-10-2024;7017;220,55
22-10-2024;7018;234,12
22-10-2024;7019;119
22-10-2024;7020;239,85
22-10-2024;7021;232,85
22-10-2024;7022;217,28
22-10-2024;7023;211,75
22-10-2024;7024;223,33
22-10-2024;7040;205,28
22-10-2024;7071;260,75
22-10-2024;7079;191,1
22-10-2024;7080;239,4
22-10-2024;7094;225,33
22-10-2024;7100;178,81
22-10-2024;7101;164,78
22-10-2024;7102;207,06
22-10-2024;7103;203,26
22-10-2024;7104;184,69
22-10-2024;7105;203,61
22-10-2024;7106;194,84
22-10-2024;7107;151,58
22-10-2024;7108;177,35
22-10-2024;7110;225,94
22-10-2024;7111;204,74
22-10-2024;7112;250,71
22-10-2024;7114;170,98
22-10-2024;7115;246,96
22-10-2024;7116;171,82
22-10-2024;7117;215,14
22-10-2024;7118;251,7
22-10-2024;7119;83,37
22-10-2024;7120;220,51
22-10-2024;7121;261,21
22-10-2024;7122;225,35
22-10-2024;7123;248,47
22-10-2024;7124;248,46
22-10-2024;7125;227,81
22-10-2024;7130;156,59
22-10-2024;7131;260,09
22-10-2024;7132;157,91
22-10-2024;7133;242,22
22-10-2024;7134;231,34
22-10-2024;7135;184,61
22-10-2024;7136;217,33
22-10-2024;7137;158,61
22-10-2024;7138;232,87
23-10-2024;3001;403,82
23-10-2024;3002;471,97
23-10-2024;3003;366,92
23-10-2024;3005;529,69
23-10-2024;3006;314,93
23-10-2024;3007;443,62
23-10-2024;3008;327,25
23-10-2024;3009;437,14
23-10-2024;3010;498,49
23-10-2024;3011;511,67
23-10-2024;3012;495,9
23-10-2024;3013;563,72
23-10-2024;3014;414,18
23-10-2024;3015;275,6
23-10-2024;3097;440,94
23-10-2024;3098;369,68
23-10-2024;3099;394,54
23-10-2024;3100;520,54
23-10-2024;3101;389,8
23-10-2024;3102;461,92
23-10-2024;3103;536,7
23-10-2024;3104;475,88
23-10-2024;3105;521,6
23-10-2024;3106;417,02
23-10-2024;3107;425,23
23-10-2024;3108;343,1
23-10-2024;3109;44,46
23-10-2024;3111;441,49
23-10-2024;3112;315,26
23-10-2024;3113;400,94
23-10-2024;3114;612,33
23-10-2024;3115;446,48
23-10-2024;3116;472,67
23-10-2024;7015;314,91
23-10-2024;7016;419,12
23-10-2024;7017;337,32
23-10-2024;7018;469,44
23-10-2024;7019;462,13
23-10-2024;7020;359,65
23-10-2024;7021;288,55
23-10-2024;7022;438,8
23-10-2024;7023;382,27
23-10-2024;7024;428,5
23-10-2024;7040;305,12
23-10-2024;7071;457,08
23-10-2024;7079;466,54
23-10-2024;7080;478,86
23-10-2024;7094;377,93
23-10-2024;7100;437
23-10-2024;7101;237,19
23-10-2024;7102;472,97
23-10-2024;7103;481,82
23-10-2024;7104;389,64
23-10-2024;7105;556,68
23-10-2024;7106;551,26
23-10-2024;7107;503,72
23-10-2024;7108;554,06
23-10-2024;7110;478,67
23-10-2024;7111;511,08
23-10-2024;7112;497,25
23-10-2024;7114;441,04
23-10-2024;7115;424,92
23-10-2024;7116;383,82
23-10-2024;7117;366,74
23-10-2024;7118;367,64
23-10-2024;7120;561,29
23-10-2024;7121;361,77
23-10-2024;7122;430,26
23-10-2024;7123;357,85
23-10-2024;7124;406,92
23-10-2024;7125;274,52
23-10-2024;7130;467,85
23-10-2024;7131;495,8
23-10-2024;7132;474,2
23-10-2024;7133;169,34
23-10-2024;7134;384,51
23-10-2024;7135;428,17
23-10-2024;7136;421,37
23-10-2024;7137;379,63
23-10-2024;7138;339,4
24-10-2024;3001;150,41
24-10-2024;3002;190,73
24-10-2024;3003;217,96
24-10-2024;3005;260,15
24-10-2024;3006;165,97
24-10-2024;3007;250,65
24-10-2024;3008;172,96
24-10-2024;3009;126,21
24-10-2024;3010;145,84
24-10-2024;3011;276,29
24-10-2024;3012;254,71
24-10-2024;3013;210,79
24-10-2024;3014;243,44
24-10-2024;3015;240,03
24-10-2024;3097;279,43
24-10-2024;3098;161,72
24-10-2024;3099;191,6
24-10-2024;3100;236,32
24-10-2024;3101;173,95
24-10-2024;3102;228,1
24-10-2024;3103;242,99
24-10-2024;3104;194,5
24-10-2024;3105;297,54
24-10-2024;3106;158,21
24-10-2024;3107;263,63
24-10-2024;3108;179,71
24-10-2024;3109;273,82
24-10-2024;3111;199,62
24-10-2024;3112;207,34
24-10-2024;3113;230,82
24-10-2024;3114;273
24-10-2024;3115;149,54
24-10-2024;3116;66,06
24-10-2024;7015;231,8
24-10-2024;7016;73,37
24-10-2024;7017;224
24-10-2024;7018;208
24-10-2024;7019;231,05
24-10-2024;7020;174,14
24-10-2024;7021;213,96
24-10-2024;7022;212,32
24-10-2024;7023;199,71
24-10-2024;7024;129,41
24-10-2024;7040;222,83
24-10-2024;7071;233,13
24-10-2024;7079;204,37
24-10-2024;7080;195,92
24-10-2024;7094;231,49
24-10-2024;7100;254,18
24-10-2024;7101;260,75
24-10-2024;7102;265,81
24-10-2024;7103;233,81
24-10-2024;7104;247,06
24-10-2024;7105;290,77
24-10-2024;7106;250,56
24-10-2024;7107;196,17
24-10-2024;7108;220,96
24-10-2024;7110;236,06
24-10-2024;7111;232,33
24-10-2024;7112;272,58
24-10-2024;7114;220,1
24-10-2024;7115;210,29
24-10-2024;7116;234,28
24-10-2024;7117;232,27
24-10-2024;7118;244,78
24-10-2024;7119;69,31
24-10-2024;7120;268,29
24-10-2024;7121;208,51
24-10-2024;7122;261,62
24-10-2024;7123;141,17
24-10-2024;7124;220,79
24-10-2024;7125;140,72
24-10-2024;7130;253,96
24-10-2024;7131;243,29
24-10-2024;7132;137,46
24-10-2024;7133;81,8
24-10-2024;7134;267,78
24-10-2024;7135;284,02
24-10-2024;7136;259,17
24-10-2024;7137;79,67
24-10-2024;7138;256,25
25-10-2024;3001;185,97
25-10-2024;3002;231,47
25-10-2024;3003;183,21
25-10-2024;3005;227,57
25-10-2024;3006;216,04
25-10-2024;3007;229,93
25-10-2024;3008;213,89
25-10-2024;3009;224,53
25-10-2024;3010;203,53
25-10-2024;3011;239,1
25-10-2024;3012;246,14
25-10-2024;3013;239,07
25-10-2024;3014;122,51
25-10-2024;3015;185,39
25-10-2024;3097;210,49
25-10-2024;3098;61,81
25-10-2024;3099;227,28
25-10-2024;3100;243,64
25-10-2024;3101;280,6
25-10-2024;3102;221,78
25-10-2024;3103;229,78
25-10-2024;3104;297,97
25-10-2024;3105;254,72
25-10-2024;3106;231,3
25-10-2024;3107;195,92
25-10-2024;3108;218,37
25-10-2024;3109;183,11
25-10-2024;3111;264,06
25-10-2024;3112;205,18
25-10-2024;3113;269,84
25-10-2024;3114;271,85
25-10-2024;3115;240,66
25-10-2024;3116;53,47
25-10-2024;7015;184,13
25-10-2024;7016;123,32
25-10-2024;7017;200,86
25-10-2024;7018;211,75
25-10-2024;7019;169,46
25-10-2024;7020;245,81
25-10-2024;7021;164,66
25-10-2024;7022;150,86
25-10-2024;7023;127,98
25-10-2024;7024;204,87
25-10-2024;7040;222,5
25-10-2024;7071;201,96
25-10-2024;7079;249,59
25-10-2024;7080;222,2
25-10-2024;7094;290,67
25-10-2024;7100;145,37
25-10-2024;7101;167,24
25-10-2024;7102;120,3
25-10-2024;7103;227,74
25-10-2024;7104;229,68
25-10-2024;7105;245,72
25-10-2024;7106;234,85
25-10-2024;7107;215,98
25-10-2024;7108;201,03
25-10-2024;7110;169,51
25-10-2024;7111;230,56
25-10-2024;7112;182,32
25-10-2024;7114;177,32
25-10-2024;7115;285,23
25-10-2024;7116;213,69
25-10-2024;7117;212,79
25-10-2024;7118;245,55
25-10-2024;7119;194,21
25-10-2024;7120;180,26
25-10-2024;7121;249,43
25-10-2024;7122;249,54
25-10-2024;7123;113,84
25-10-2024;7124;168,01
25-10-2024;7125;129,1
25-10-2024;7130;235,3
25-10-2024;7131;257,54
25-10-2024;7132;257,48
25-10-2024;7133;154,02
25-10-2024;7134;227,77
25-10-2024;7135;135,71
25-10-2024;7136;246,17
25-10-2024;7137;251,16
25-10-2024;7138;264,23
26-10-2024;3001;225,22
26-10-2024;3002;196,99
26-10-2024;3003;233,86
26-10-2024;3005;284,91
26-10-2024;3006;320,44
26-10-2024;3007;202,81
26-10-2024;3008;285,9
26-10-2024;3009;158,19
26-10-2024;3010;171,48
26-10-2024;3011;254,96
26-10-2024;3012;245,69
26-10-2024;3013;219,72
26-10-2024;3015;167,53
26-10-2024;3097;125,4
26-10-2024;3098;161,12
26-10-2024;3099;315,11
26-10-2024;3100;223,82
26-10-2024;3101;179,1
26-10-2024;3102;143,24
26-10-2024;3103;238,73
26-10-2024;3104;233,06
26-10-2024;3105;198,2
26-10-2024;3106;209,24
26-10-2024;3107;190,01
26-10-2024;3108;214,14
26-10-2024;3109;237,01
26-10-2024;3111;185,35
26-10-2024;3112;261,61
26-10-2024;3113;172,85
26-10-2024;3114;187,66
26-10-2024;3115;193,67
26-10-2024;3116;240,13
26-10-2024;7015;122,06
26-10-2024;7016;119,41
26-10-2024;7017;150,78
26-10-2024;7018;57,04
26-10-2024;7019;102,1
26-10-2024;7020;121,29
26-10-2024;7021;102,44
26-10-2024;7022;59,78
26-10-2024;7023;94,13
26-10-2024;7024;131,07
26-10-2024;7040;223,2
26-10-2024;7071;185,6
26-10-2024;7079;173,23
26-10-2024;7080;213,71
26-10-2024;7094;97,63
26-10-2024;7100;185,35
26-10-2024;7102;199,94
26-10-2024;7103;209,23
26-10-2024;7104;164,03
26-10-2024;7105;272,73
26-10-2024;7106;211,52
26-10-2024;7107;219,89
26-10-2024;7108;127,13
26-10-2024;7110;139,57
26-10-2024;7111;184,41
26-10-2024;7112;216,88
26-10-2024;7114;91,68
26-10-2024;7115;174,73
26-10-2024;7116;204,61
26-10-2024;7117;222,46
26-10-2024;7118;207,79
26-10-2024;7119;131,49
26-10-2024;7120;259,54
26-10-2024;7121;180,2
26-10-2024;7122;185,76
26-10-2024;7123;173,75
26-10-2024;7124;124,49
26-10-2024;7125;125,88
26-10-2024;7130;196,88
26-10-2024;7131;190,88
26-10-2024;7132;224,07
26-10-2024;7133;81,9
26-10-2024;7134;132,77
26-10-2024;7135;181,96
26-10-2024;7136;52,24
26-10-2024;7137;118,98
26-10-2024;7138;156,41
27-10-2024;3001;132,42
27-10-2024;3002;130,37
27-10-2024;3003;245,96
27-10-2024;3005;215,55
27-10-2024;3006;149,81
27-10-2024;3007;226,71
27-10-2024;3008;152,32
27-10-2024;3009;218,94
27-10-2024;3010;142,14
27-10-2024;3011;115,48
27-10-2024;3012;280,24
27-10-2024;3013;225,93
27-10-2024;3015;204,11
27-10-2024;3097;200,05
27-10-2024;3098;251,29
27-10-2024;3099;282,71
27-10-2024;3100;249,37
27-10-2024;3101;305,24
27-10-2024;3102;289,65
27-10-2024;3103;239,16
27-10-2024;3104;184,05
27-10-2024;3105;233,53
27-10-2024;3106;236,22
27-10-2024;3107;177,22
27-10-2024;3108;250,99
27-10-2024;3109;133,08
27-10-2024;3111;226,3
27-10-2024;3112;266,49
27-10-2024;3113;246,47
27-10-2024;3114;186,55
27-10-2024;3115;216,4
27-10-2024;3116;235,24
27-10-2024;7015;126,55
27-10-2024;7016;76,17
27-10-2024;7017;157,74
27-10-2024;7019;53,85
27-10-2024;7020;134,56
27-10-2024;7021;138,16
27-10-2024;7022;108,31
27-10-2024;7024;173,75
27-10-2024;7040;142,53
27-10-2024;7071;223,13
27-10-2024;7079;220,68
27-10-2024;7080;186,49
27-10-2024;7094;229,19
27-10-2024;7100;219,91
27-10-2024;7102;277,4
27-10-2024;7103;217,48
27-10-2024;7104;135,91
27-10-2024;7105;222,9
27-10-2024;7106;268,15
27-10-2024;7107;233,92
27-10-2024;7108;171,93
27-10-2024;7110;248,87
27-10-2024;7111;179,31
27-10-2024;7112;278,52
27-10-2024;7114;200,38
27-10-2024;7115;244,14
27-10-2024;7116;274,03
27-10-2024;7117;219,13
27-10-2024;7118;183,92
27-10-2024;7119;235,29
27-10-2024;7120;151,82
27-10-2024;7121;213,73
27-10-2024;7122;92,91
27-10-2024;7123;139,11
27-10-2024;7124;168,12
27-10-2024;7125;155,18
27-10-2024;7130;187,38
27-10-2024;7131;76,27
27-10-2024;7132;192,8
27-10-2024;7133;146,68
27-10-2024;7134;161,95
27-10-2024;7135;221,9
27-10-2024;7137;162,84
27-10-2024;7138;40,96
28-10-2024;3001;97,87
28-10-2024;3002;182,89
28-10-2024;3003;257,24
28-10-2024;3005;85,93
28-10-2024;3006;141,49
28-10-2024;3007;245,66
